,id,shortcode,height,width,gating_info,fact_check_overall_rating,fact_check_information,sensitivity_friction_info,media_overlay_info,media_preview,display_url,accessibility_caption,is_video,tracking_token,tagged_users,caption,caption_is_edited,has_ranked_comments,comments,comments_disabled,commenting_disabled_for_viewer,timestamp,likes,location,viewer_has_liked,viewer_has_saved,viewer_has_saved_to_collection,viewer_in_photo_of_you,viewer_can_reshare,video_url,has_audio,video_view_count,username,full_name,upload_date,hashtags
334,2424279496942585074,CGkxVurhoTy,739,1080,,,,,,ACoc1IzUDXKAnhuCVzjgkZ4H4jH4ipIzTELu2wE4DE57YHRc/Wt2ZJXHpcK5AGeQx/75OMfU9fpTEuTIQAjYPU+nT27HI/A4pACqh2Lb+dw7Y/kAO3c9hVcuMMBksenPb8+vHWpuGpfgmMgJKlcHHPcevIH+eKk3mqdvPEoOTtOe/wDk/wA6vAqeQR+YpMZgPegEZDEnouMD8Sev8qbNqEsWAAAD0wf8AKqyjcaUJ5uC/OKW4WGNfSt/EPwyf8aZvlbux/DFXljUdBUmMUAVdm8LkNkfeyTz+vNXhORxjFR0lAz/2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/122108326_309529176872083_4674162209790124038_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Ia1Ca0eOc48AX-03gux&tp=1&oh=e487dc9c411cff416ae24c91506f14f7&oe=60306843,"Photo by Joe Biden on October 20, 2020. Image may contain: 1 person, car and outdoor, text that says 'PULL UP & VOTE OTE iwillvote.com'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYTJlZWIzNjVkOGFiNDE0MmJmZjgxYjk1MTZjZTBlNmEyNDI0Mjc5NDk2OTQyNTg1MDc0Iiwic2VydmVyX3Rva2VuIjoiMTYxMDkzOTUwMTg0NHwyNDI0Mjc5NDk2OTQyNTg1MDc0fDgzMTg3NTYxOTJ8ZjIwYzNhZjllNmQ0MDhlZjc1ZTdjNjEzYmQ5YzIzNDgxMTkzMDJkMGRiYmY5MzBjODY3NTA2MmRmZTk1YWRmYyJ9LCJzaWduYXR1cmUiOiIifQ==,[],"Get in, America. We’re going voting. 

iwillvote.com. Link in my bio.",False,False,10867,False,False,1603216658,450349,,False,False,False,False,True,,,,joebiden,Joe Biden,2020-10-20 13:57:38,[]
335,2424226852630925373,CGklXp2B5A9,750,750,,,,,,ACoqwogHcA1NhCfnO0HpjrTY49pL4Ptn1qSIIVkL4yF+XPrnt70txlXkYzz7Ve+zN5ZkyMencD1poUBQxH0NTmc+SVI4yAD39aN9hFTeCPTtTNwqxFGHBOO+O1SeSnofzqW7aAQpcFztwcnhcHv+NOiiljJ+QEH+9g8d8fXv7Yqr5hXgjnOeMjFTxOu0h87j3yeOO36VYF4uW6xnnnj2/Qj26Educ1Vk8yTCiMjaTwMde/8AT9OpqORTGq/MSe/J7Dj9OKi3SN90n8/Wmu4MnAeL5WyC3PalxMfT8qSO2lbkEfnn6/lT/ss1Q1qBNJbg9Kha32dK0qqzfdpjKEmZHyAPUj/6/WnwLh+c8c/n3/pVmFRjOBkjrSN/rP8AgBpiLiMAcDoegHb/APX/ADqxg+361BH0HvVmkM//2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/122170154_182778713342845_4698486277959225241_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=paHZ9HBUdp8AX8sOFwh&tp=1&oh=1eab387548abe41f18c0f9925d7b1b4a&oe=60077097,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNTkzYzhkM2U3MjRiNDY2MzhmNGQ5YWJlNTdhYTVkOGQyNDI0MjI2ODUyNjMwOTI1MzczIiwic2VydmVyX3Rva2VuIjoiMTYxMDkzOTUxMjI1OXwyNDI0MjI2ODUyNjMwOTI1MzczfDgzMTg3NTYxOTJ8YWYwYjQ2OTVlNjQ2YTNiNGY0ZjlhMmM5ZTk2Yjc2NGM3OTVhMGYwZTlmMWE1YzliYTQzMDgwYmM4YzY0MDM0OSJ9LCJzaWduYXR1cmUiOiIifQ==,['kamalaharris'],"Asian Americans have a deep and rich history in America, and they are essential to the fabric of this nation. Our campaign is about building a coalition where everyone belongs, and as president I will build a government that once again champions our nation’s diversity.  That starts with celebrating and uplifting the voices, cultures, and contributions of the Asian American and Pacific Islander community.",False,False,2330,False,False,1603210486,69476,,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/122085273_100757421814340_8424866403905764612_n.mp4?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=tglD8x_VcegAX9FeiAs&oe=60075889&oh=3f5006be60fc4ce65a8151a49a11b60e,True,403917.0,joebiden,Joe Biden,2020-10-20 12:14:46,[]
336,2424159736686807963,CGkWG_QBYub,1080,1080,,,,,,ACoqeifOKvpDnoKqKcOKf9pBYiM57cevp757fjUlWu7FxUFIUp68DFMkkKdBuJz1OBx7/wAhTJKTTr6H9Kj89fQ/pUEUglXcBj607imBDeOQnHqKzQxB5OA3H+fp1q7dHMePcVm7yvHpVQ2FLc6MahGEG5sEAA9c5xz9frVD+0mcnfwOSoA59gT/AFpIoYWjWRx0G5jnr659uOBWYWySQOCenp7Ukk7ju1YvWjklgT15wKt7qp6efnbIz8vT8RU5a4zxGmP8+9DsgV2Q3gKDacHB5x0rNzWncfdaso0LYGaLvtg2ew/nmqwmIj8sAAE5J7nHSpJvuflUUv3U+lJAyWGfymAxyM/j/npW0rhgCO/NYJ/1n4VfWRwByenqah6lo//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/122048412_171542254606044_7474473197741298678_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=cQCZ3L7ONZwAX_QHwDn&tp=1&oh=ba075898ce8dd3db23c89259c230eb2d&oe=602D73FC,"Photo shared by Joe Biden on October 20, 2020 tagging @kamalaharris. Image may contain: 2 people, people standing, suit and indoor.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMzA3ZjljYTM2YTY1NDk5NjgwYTBhNWRjZjg4OGQ2YzYyNDI0MTU5NzM2Njg2ODA3OTYzIiwic2VydmVyX3Rva2VuIjoiMTYxMDkzOTUyMjcwNXwyNDI0MTU5NzM2Njg2ODA3OTYzfDgzMTg3NTYxOTJ8MDhkNWU5Y2MxMWNmNTkwNTE4MTM2OTFiOWY5NTUwMDMxNTYzMjNhZGU0ODhkZGJlYzZmMDYyNTg2NTNlMDU5ZCJ9LCJzaWduYXR1cmUiOiIifQ==,['kamalaharris'],"I just wanted to take a moment to wish @KamalaHarris a very happy birthday. I knew from the moment you joined me on the campaign trail that you were a force to be reckoned with. I’m glad to have you on my team, and I can’t wait for the world to see the incredible things you’ll do as Vice President.",False,False,11153,False,False,1603202381,585397,,False,False,False,False,True,,,,joebiden,Joe Biden,2020-10-20 09:59:41,[]
337,2423751731101283908,CGi5VucB7ZE,750,750,,,,,,ACoqzVtQxxg5+tWLaxWWURNkDknB9P8AOKjjkM0gj3BOpyemccVPZSmG6CbtwfIOOfp+Zq2+iGo3jzO97/It3VvDB8kca5x1IJOPXJP61lx2ZL7wodF5YHPT0yP0rTvlVZMHlmJOcnpxx6AA9BUD+S0TAttcDIG7Ab298dfX0rJfeW0lboUnhBYlQoHYc/r9Kg2j+9/P/CrsQQqSxxtBYerEdqrrehQBheAB/qwf1zz9a2VjJ31v3HTMkQCKoBXB3ZOTn8cU21mZXD98jt7ioZCHLfh+Xp+FN3bef8+1IG2zW1OX59yZwB0PbJ598f56Vg7j35HbNaF3LlmPqAP61nUmktgu3uaEeJI8t6kDHsM9Pxqttf0/lTI5CgK9m6/h3FS/uvRj+Iqb2NdJLXdfK/4EUfXkhc+tTDYRgkE+uSP6VWPWko+ZmXGKN1x0/vHtjHaowseOcf8AfR/wqvRSt5sBzIByCD9KTb7ikopgf//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/122098479_1063769067386486_7399936449417837407_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Zr0uknS6f9AAX9J-XUL&tp=1&oh=79778b642753787a50ff3d96cc5db113&oe=60070085,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNDNhZDNmMjc5YjhkNDYwNjg4MWQyYzBjODdhM2U1ZTkyNDIzNzUxNzMxMTAxMjgzOTA4Iiwic2VydmVyX3Rva2VuIjoiMTYxMDkzOTUzMzEzMHwyNDIzNzUxNzMxMTAxMjgzOTA4fDgzMTg3NTYxOTJ8M2MyZjY5NmE2MzY3MWMzODJmODgwNDAwMjkzMjQyMGJkZmE4YjVkOGY2ZjBiYzk4NTEyMTcxOWZlOTBmZDlhYiJ9LCJzaWduYXR1cmUiOiIifQ==,['realdonaldtrump'],"@realDonaldTrump — if you had listened to the scientists, it wouldn't be this bad.",False,False,11502,False,False,1603153778,262098,,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/122002945_634191267251906_8886940659288498413_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=gonio5hnPQsAX_wAiJG&vs=17849175191370687_2223099255&_nc_vs=HBksFQAYJEdBR2VSUWZDUmpRcHkwQUNBTzNnM2RCeHdWUjdia1lMQUFBRhUAAsgBABUAGCRHRXd0UlFlRTFLTnBFejhCQUx3LXFfMjlSRmxFYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACb%2BvfTI3e60PxUCKAJDMywXQDkzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&_nc_rid=43ad38e6a0&oe=6007556B&oh=91a71933563b6b8532f9f8a582146799,True,1387174.0,joebiden,Joe Biden,2020-10-19 20:29:38,[]
338,2423734959807447355,CGi1hq9BME7,1080,1080,,,,,,ACoqbNNIJGG5vvHufU0JJI5Chjk+rGopv9Y/+838zTdknoPXrWskawkv6Re2S/3x6/eNMkMkfVyc56MT0qp5cnoPzpwil9B+dYcvn+J0qS6r8CbzpP7zfma24WJjUkn7o/lXPhWXhutb8H+rX/dH8qS3YVbOKdrHPT/6x/8Aeb+ZpEcjgf0onP71/wDeb+ZpqkemfxxXc1dHmRlZk4Lj/wDUKC7dD/IUZ/zx/jTWPPT8c/8A165XE7ozAVvQf6tf90fyrn81vwf6tf8AdH8qhIqo7pepzk5/ev8A77fzNNXBIyce9dM1vESSUUkk/wAI/wAKYbeL+4v/AHyP8K7ObQ862ph5AP388eh/L/69MJz3zW40EeR8q/kP8KPIj/ur+QrJnRFmHmugg/1a/wC6P5UwQR/3V/IVaVQAAAAAKzNJO6R//9k=,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/121823362_685238745728813_5658037805196526544_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=D2E7QVB-AA0AX-QT3hq&tp=1&oh=1170ca8e9ae2e27f75b5aebf6fc6f4d5&oe=602E3DE2,"Photo shared by Joe Biden on October 19, 2020 tagging @kamalaharris, @markruffalo, @zoesaldana, @doncheadle, and @chrisevans. Image may contain: 1 person, text that says 'VOTERS ASSEMBLE! THE CAST OF THE AVENGERS UNITE for DEMOCRACY FEATURING DON CHEADLE CHRIS EVANS SCARLETT JOHANSSON PAUL RUDD MARK RUFFALO ZOE SALDANA BIDEN FUND VICTORY'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNjAxYmQ5NTkzYmQwNDc5NTg1ZmQwZmU0ZjhiYWQ3MTcyNDIzNzM0OTU5ODA3NDQ3MzU1Iiwic2VydmVyX3Rva2VuIjoiMTYxMDkzOTU0MzU2NHwyNDIzNzM0OTU5ODA3NDQ3MzU1fDgzMTg3NTYxOTJ8MjI4Mzg0MDMwY2VjYWY5MGJlOTgwODI2ZmJhOGY0ZDk5M2JmODc3NTM2ZDJkNTExYWI5Y2Y4MjZiNWYzZDM5MyJ9LCJzaWduYXR1cmUiOiIifQ==,"['markruffalo', 'kamalaharris', 'chrisevans', 'zoesaldana', 'doncheadle']","Folks, the Avengers are assembling with real-life superhero @KamalaHarris for a grassroots fundraiser. 

Join @doncheadle, @chrisevans, Scarlett Johansson, Paul Rudd, @markruffalo, and @zoesaldana for a cast Q&A and trivia game Oct 20 at 6:45 PM. Head to the link in my bio to sign up.",False,False,2758,False,False,1603151744,99425,,False,False,False,False,True,,,,joebiden,Joe Biden,2020-10-19 19:55:44,[]
339,2423685499333246735,CGiqR7TBf8P,750,750,,,,,,ACoqSSdIztJOeuBT0lD/AHSf1qrLBmeQtx83Hp/nFWrVt0hjHJA9PT86mxfmxS7+tLubsR+Iq40ZA3EcAVWEeWY/l+IpWuO66kbNgdifTH8qb5p/zmpkTI3YyOe4/wAc0qouBkNnHPBpWBsxo5WU7ic7jlge+ev4+9XtNlWKXjo+VHt3H51jK9W7WZYn3t2BwPU10PyMkbWoSq2EJ9eM449x/KsuFyzkgkKOAPaqks5lYu3U/wCcUtvJtDGhLuDZL5zIxZSRzUn22X1qkXwKb5gp6CK+alj2tnd26cgfz61BS1ncZoNCgUDOTzn5l9v5c1C6oinB5PHUH+VRP0qGi4yZ2BAHXFNzTKKAP//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/121723532_3234369500018969_2507653512643725358_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=zTA9H2Fi1gAAX-2aDGK&tp=1&oh=feb7c29a46b17503c50f94ec96b9488f&oe=60077161,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYjdhYjgxZmNiMjg3NDJlZmIzMDY1ZTI2ZGUxYmU4NmUyNDIzNjg1NDk5MzMzMjQ2NzM1Iiwic2VydmVyX3Rva2VuIjoiMTYxMDkzOTU1NDAzMXwyNDIzNjg1NDk5MzMzMjQ2NzM1fDgzMTg3NTYxOTJ8MTFjNjY5ZDVkZjdjM2QxMGZmMjJkMTAxOTMxOTQ1ZTE0MGUyNjI0NjM3MWE5NTc2YTkxMzBiODZkZWU1ODQ4ZSJ9LCJzaWduYXR1cmUiOiIifQ==,[],We are a nation of immigrants. I’m so proud every time someone becomes a citizen of this great country. Congratulations Victor Flores — we’re so happy to call you an American.,False,False,2620,False,False,1603146041,69106,,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/122113624_3291150591005085_2018080243090398788_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=6ZptBBM4sR4AX9Ktzth&vs=18121261300183631_3520767205&_nc_vs=HBksFQAYJEdGaE9Sd2VkRWVHMVNMRUxBRVFlby1GSnFRRWNia1lMQUFBRhUAAsgBABUAGCRHTWdGU0Fmd0hSMXN2ZThBQU94NlAtam9zSUE5YmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACaemYy9ncywQBUCKAJDMywXQEXZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&_nc_rid=b7ab83d4cc&oe=600713C8&oh=c6c3f5c2d56b36c6491cd57c299f57ba,True,371253.0,joebiden,Joe Biden,2020-10-19 18:20:41,[]
340,2423646317546152945,CGihXwahaPx,1080,1080,,,,,,ACoqasalcnd36DI4/wAnNP8AIGeA36evP6EfnQq5HRj9M4/lT9noGB98/wCFacxyJkiwD0b9PWpiAg4zn3qOMH8abcAHCt0wT9cc4qbm0dS3Gxz1q6HFZEmyINIM5XAJ+oB/TPeoxqGBgqcjrg8VDutzosugxSMdSKeCvqf0/wAajjLY4/mP6mnbmbg859x7e/0q7HAkSb+uDUV2geMsT05pjq4HGOfcf41Qd2I2k8VNmzaLsTpGiIWclsc8n8uK0FmUgYZeg9KzLm4EihVG3oT6+w+nfPeqGBQoN6t6nQ5rpsaysuOev1xQzA9Dj8c1AaQV02OQlblTzVZqsDpVZqlqw0RsGbkZbHfr9KgJxweCKczsp+UkfQ1EeTk1FzVH/9k=,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/121586067_206863274130939_5334301622157897086_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=rAdTyTI-I5UAX_xYfyk&tp=1&oh=471426f29baa680f3de1841922e785b8&oe=602D2D1D,"Photo shared by Joe Biden on October 19, 2020 tagging @drbiden. Image may contain: one or more people, text that says 'EARLY VOTING has STARTED: ALASKA STARTS STATEWIDE OCT. 19TH ARKANSAS STARTS STATEWIDE OCT. 19TH TE COLORADO STARTS STATEWIDE OCT. 19TH FLORIDA STARTS AS SOON AS OCT. 19TH (VARIES BY COUNTY) NORTH DAKOTA STARTS STATEWIDE OCT. 19TH IDAHO STARTS STATEWIDE OCT. OCT.19TH 19TH (VARIES BY COUNTY) BIDEN HARRIS'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYzY3MjZhMmZlODg0NDQ1Zjg1ZmNlZTdiZDBmMGU0MzMyNDIzNjQ2MzE3NTQ2MTUyOTQ1Iiwic2VydmVyX3Rva2VuIjoiMTYxMDkzOTU2NDUxMHwyNDIzNjQ2MzE3NTQ2MTUyOTQ1fDgzMTg3NTYxOTJ8YTllMGZmYzM2NTcyYWU1YjY0OGFlNjVjNjM5NTVmZjE0OTQ4ODMwODhmNzFiY2RkZWVjZmQ3OTBkZTgwNThlOSJ9LCJzaWduYXR1cmUiOiIifQ==,['drbiden'],"Early voting starts today in:
Alaska
Arkansas
Colorado
Florida (in most counties)
Idaho (in some counties)
North Dakota

Don’t wait until November 3rd to cast your ballot — vote early today. Link in my bio.",False,False,2834,False,False,1603141177,102149,,False,False,False,False,True,,,,joebiden,Joe Biden,2020-10-19 16:59:37,[]
341,2423606091662514295,CGiYOZJBFh3,988,1080,,,,,,ACom0IVbbyR0HYU2ZDuOeakiRtv3vTtSXSPGAc5yyjPsTRU1Vl3HDRkaW5Ktzjepx9MYzQ9pvVYzkqoyT06cAfjn9KmJAIbtt24z9ef1ouiHjZAwBI45HY5x+NJfCvQq7T7ajZLfdgknCjnGODjscVAbJyeH47ZJq0k8KIAWUcAcsPTvS/aIuzD86ogxreeQrJlicJkc9DkDP+f55AuXF0YdxJLYdQAT22c/hzn61kRy+WG77xt/AnOf0/yckzzfv182Q7Vbnj1PA7E/wnP0rRq78gTsrdf+G/4JY+2h13kDOCSo4GBj9SD19qy4VUnZ03cHJABHGAODyDzjuKnkRYUHAJPBz15HPPHTtU1rEJkZU+VyMr7MMgjPowOKVrahe+jJwIzMbfZjkjd3Bxgtt+7gjtjpVIHHAkCgdBvfj2+72pDczNH5ZfnGPc9vLztzu79elay6aMDe7bsc89+/60ttxtp2sraGdNEZEU54SJSfxYj+tNliMCMGO5UYLjtnG4Hp7miihN6Dklq/66FNrncNhyRnPUf4fnWlpj7ZAB0ZSfy//VRRTbdvmKCV36MnMY+2j+6Rvx234+9j1rVzRRUData3Y//Z,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/122082635_268836847774317_86093192398596673_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=ZDJpeuxc2QkAX9TvNKs&tp=1&oh=e24a3ad5f2836e6be7a4b8286ceb82cc&oe=602EF462,"Photo by Joe Biden in Cincinnati, OH. Image may contain: 1 person, text that says 'Text OHIO to 30330 VOTE CINCINNATI, OHIO'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMDRkYWJjODk5ZThlNGZkYWFlMzk1ODkwZTEwMmE0OTIyNDIzNjA2MDkxNjYyNTE0Mjk1Iiwic2VydmVyX3Rva2VuIjoiMTYxMDkzOTU3NDk4MXwyNDIzNjA2MDkxNjYyNTE0Mjk1fDgzMTg3NTYxOTJ8MjhkMGNmZTczMjZhNzFlMjk1MTE0YjA1NDFhOTcxM2I5ZDg1MGQ0NGEzMWVjZjI5M2VkMGMxMGM5Yjk5NDA0OSJ9LCJzaWduYXR1cmUiOiIifQ==,[],"I believe in the strength and resilience of this country. When Americans come together, there’s nothing we can’t do. 

If you believe in better, make your plan to vote. makeaplan.com. Link in my bio.",False,False,3626,False,False,1603136382,199195,"Cincinnati, OH",False,False,False,False,True,,,,joebiden,Joe Biden,2020-10-19 15:39:42,[]
342,2423549792057000093,CGiLbIDB4Cd,1080,1080,,,,,,,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/121806172_802660750306617_7073318219521421252_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=ctqjrnpR2S4AX8h4w-O&tp=1&oh=2cfe28488896fc54f77e3798be5ecdeb&oe=602E5942,"Photo by Joe Biden on October 19, 2020. Image may contain: text that says 'TAG 3 FRIENDS to remind them TO VOTE voitel ORGANEE! VOTA VOTE! BIDEN HARRIS BIDEN HARRIS aue LOT'.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMWRkOTQ0N2RmYmVjNGFmM2EwYzU4YjU1NGE2ODA3YmYyNDIzNTQ5NzkyMDU3MDAwMDkzIiwic2VydmVyX3Rva2VuIjoiMTYxMDkzOTU4NTUxMXwyNDIzNTQ5NzkyMDU3MDAwMDkzfDgzMTg3NTYxOTJ8NmQxMzI3MTI3NTc1OTQ5YmEwOGJlMjU0Y2JlODYxZWJjZjYwZjZiNWQ0YTk4NDBhNWU2NjE4MzFmNjhkNGM1MyJ9LCJzaWduYXR1cmUiOiIifQ==,[],"Folks, this is it — Americans across the country have started voting and we need your help getting the word out. Tag 3 friends in the comments to remind them to vote.",False,False,5429,False,False,1603129670,79162,Information icon.,False,False,False,False,True,,,,joebiden,Joe Biden,2020-10-19 13:47:50,[]
343,2423488032071448694,CGh9YZlB3h2,1920,1080,,,,,,ABcq1v7Vtf8AnoPyP+FH9qWv98fk3+FcskHPOOcd/p/jV0wR7ePTrkZz/n8KANz+1bX/AJ6D8m/worlnh5yOn1zRQBKm5CRgHPPT/Gnl2ORgVbhQF/wH8zTorQiTaWHysXx7HjH15pDMxtznBwMe3+FFWpU2v9R/WigDbj07y23byfbH19/enR2JSQyF8kjHTHHbv2q/RTEZUml723byOvYdznHWitWigD//2Q==,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/122080480_348469126418371_30075448706257701_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=LyuTW17VHFwAX_s0vug&tp=1&oh=bb956c7cb1d8f04203badb24d28d2781&oe=60078F38,,True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYzYzMWRiMmEzM2ZmNDg3ZWI1Mjk4YmE3NWU3MDZkMDMyNDIzNDg4MDMyMDcxNDQ4Njk0Iiwic2VydmVyX3Rva2VuIjoiMTYxMDkzOTU5NTk4NHwyNDIzNDg4MDMyMDcxNDQ4Njk0fDgzMTg3NTYxOTJ8MmRjZTY2ZjJhMTdmMzI3MTY4NDJkOGM3NThjZmVkZjkxYTQxOTY4M2YxOTIwODQ4ZmFjZWZlYTk3OGYyNjQ1MCJ9LCJzaWduYXR1cmUiOiIifQ==,[],"Together, we can put an end to the last four years of darkness, division, and chaos. We can unite, mend our wounds, and begin to heal.

It starts at the ballot box: iwillvote.com. Link in bio.",False,False,4755,False,False,1603122340,114743,,False,False,False,False,True,https://scontent-lga3-1.cdninstagram.com/v/t50.16885-16/122014101_1244170289287872_1195124913147428755_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5pZ3R2LmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Caoxhn5JT4QAX9XmHXX&vs=17874740191903069_2050627320&_nc_vs=HBksFQAYJEdKWEpSUWZBRWlMNGtHc0VBSk0tWDhiRzc1VVFidlZCQUFBRhUAAsgBABUAGCRHQmE0UndkZkpxRTlMS1FDQU1udzdDWUY3TGdhYnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa6qIyc577APxUCKAJDMywXQFQIgxJul40YEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&_nc_rid=c631d5d89c&oe=600721B1&oh=b37f9cfa9ef5a25f593e0d7d85e57c61,True,838277.0,joebiden,Joe Biden,2020-10-19 11:45:40,[]
